order_id,customer_id,order_date,order_amount,status
,cus_12813,2026-07-10T12:33:18.112Z,322.29,pending
,cus_38081,2026-07-22T22:17:24.016Z,542.28,pending
,cus_94118,2026-07-19T04:17:04.423Z,550.92,pending
,cus_36901,2026-07-10T20:30:33.337Z,434.58,shipped
,cus_90045,2026-07-15T10:19:02.801Z,306.06,completed
,cus_26198,2026-07-13T11:32:11.083Z,223.29,shipped
,cus_39078,2026-07-24T12:05:30.591Z,573.42,shipped
,cus_63734,2026-07-16T15:38:36.327Z,811.35,failed
,cus_39624,2026-07-23T14:54:52.095Z,386.71,failed
,cus_82812,2026-07-23T22:09:20.793Z,244.75,pending
,cus_64977,2026-07-20T01:49:20.228Z,567.88,completed
,cus_15516,2026-07-10T05:39:21.604Z,638.23,shipped
,cus_13378,2026-07-16T15:57:04.277Z,857.51,pending
,cus_47145,2026-07-16T15:09:55.914Z,965.64,pending
,cus_88379,2026-07-19T15:19:26.768Z,991.10,failed
,cus_86254,2026-07-09T16:30:44.545Z,751.98,shipped
,cus_90170,2026-07-16T11:41:53.463Z,14.38,completed
,cus_92984,2026-07-20T22:18:52.270Z,343.28,pending
,cus_29838,2026-07-17T19:20:19.969Z,623.48,failed
,cus_83315,2026-07-10T03:37:42.056Z,919.34,failed
,cus_32474,2026-07-23T22:26:25.061Z,290.65,pending
,cus_31322,2026-07-16T11:40:03.246Z,401.36,failed
,cus_66255,2026-07-14T16:52:37.776Z,488.48,failed
,cus_50475,2026-07-12T05:35:10.018Z,161.51,failed
,cus_42703,2026-07-19T16:57:20.578Z,883.69,completed
,cus_88117,2026-07-17T17:59:21.766Z,65.83,failed
,cus_25602,2026-07-16T18:19:57.567Z,980.52,completed
,cus_43199,2026-07-23T07:54:04.248Z,829.34,pending
,cus_94342,2026-07-18T19:52:17.009Z,414.74,pending
,cus_48085,2026-07-10T06:32:43.352Z,269.52,shipped
,cus_31080,2026-07-23T06:36:29.082Z,216.50,pending
,cus_94509,2026-07-10T10:08:09.118Z,663.16,failed
,cus_57128,2026-07-12T09:31:22.233Z,127.70,failed
,cus_36632,2026-07-18T23:47:09.018Z,968.05,pending
,cus_63319,2026-07-11T13:16:28.661Z,374.50,pending
,cus_50117,2026-07-11T17:49:34.968Z,628.14,shipped
,cus_35085,2026-07-15T09:49:24.485Z,705.92,shipped
,cus_18486,2026-07-14T09:49:17.429Z,380.70,completed
,cus_33565,2026-07-16T20:36:48.109Z,136.64,pending
,cus_73148,2026-07-18T10:32:13.571Z,689.10,pending
,cus_49255,2026-07-15T23:52:41.300Z,698.43,shipped
,cus_61374,2026-07-12T14:56:44.610Z,25.09,failed
,cus_24439,2026-07-16T05:38:17.419Z,496.53,pending
,cus_75953,2026-07-16T03:22:02.105Z,980.83,failed
,cus_24004,2026-07-11T18:35:32.951Z,771.24,pending
,cus_92579,2026-07-13T14:06:37.036Z,820.38,pending
,cus_39474,2026-07-15T00:29:27.116Z,513.97,pending
,cus_80167,2026-07-18T20:47:03.439Z,917.35,completed
,cus_37107,2026-07-15T13:48:10.862Z,167.15,failed
,cus_30107,2026-07-11T02:19:08.982Z,281.75,failed
,cus_93151,2026-07-14T01:25:23.745Z,666.93,failed
,cus_77665,2026-07-14T03:45:44.327Z,43.95,shipped
,cus_12289,2026-07-16T13:45:38.854Z,676.04,completed
,cus_49114,2026-07-22T17:11:20.220Z,386.56,completed
,cus_76273,2026-07-23T01:38:36.032Z,824.73,completed
,cus_98052,2026-07-09T15:21:18.487Z,251.10,shipped
,cus_65956,2026-07-15T09:13:50.193Z,158.74,failed
,cus_98222,2026-07-19T22:48:04.921Z,139.19,failed
,cus_65608,2026-07-21T07:37:47.119Z,549.73,completed
,cus_11826,2026-07-19T19:11:32.135Z,31.31,shipped
,cus_13554,2026-07-20T09:40:19.713Z,518.56,pending
,cus_57105,2026-07-14T19:55:17.117Z,753.32,pending
,cus_74450,2026-07-10T03:40:17.548Z,644.34,shipped
,cus_85758,2026-07-23T16:00:02.349Z,619.03,completed
,cus_28325,2026-07-15T17:45:26.398Z,958.63,failed
,cus_70888,2026-07-19T07:00:40.674Z,706.94,completed
,cus_32998,2026-07-13T12:33:21.864Z,914.36,shipped
,cus_37254,2026-07-22T09:55:46.839Z,808.82,failed
,cus_16952,2026-07-11T19:49:11.218Z,872.01,shipped
,cus_86044,2026-07-18T00:13:20.207Z,472.35,completed
,cus_90981,2026-07-11T13:32:13.611Z,626.26,shipped
,cus_84672,2026-07-23T16:47:55.499Z,246.02,completed
,cus_28578,2026-07-10T17:15:05.438Z,404.00,pending
,cus_37334,2026-07-15T00:08:04.660Z,530.76,pending
,cus_64960,2026-07-12T01:01:08.496Z,105.59,shipped
,cus_62132,2026-07-11T09:21:39.899Z,311.39,pending
,cus_88532,2026-07-17T19:39:31.882Z,944.39,shipped
,cus_87419,2026-07-18T06:46:03.830Z,538.38,failed
,cus_37618,2026-07-15T05:08:27.791Z,751.09,pending
,cus_87461,2026-07-19T20:10:02.960Z,516.37,pending
,cus_85611,2026-07-19T18:58:00.797Z,391.14,failed
,cus_63566,2026-07-21T00:31:40.011Z,935.54,shipped
,cus_32872,2026-07-21T14:58:08.107Z,487.99,pending
,cus_98711,2026-07-13T15:50:07.120Z,693.49,completed
,cus_36859,2026-07-15T15:51:19.140Z,244.00,pending
,cus_33043,2026-07-19T03:54:34.849Z,345.78,shipped
,cus_79284,2026-07-22T18:24:58.815Z,933.60,shipped
,cus_28139,2026-07-11T04:04:30.629Z,797.59,completed
,cus_30948,2026-07-17T10:48:23.630Z,622.30,shipped
,cus_92634,2026-07-09T21:51:50.204Z,137.37,completed
,cus_43123,2026-07-18T00:28:01.359Z,344.23,completed
,cus_73177,2026-07-13T07:31:58.279Z,925.19,shipped
,cus_93585,2026-07-10T20:54:48.817Z,435.07,pending
,cus_78261,2026-07-15T20:11:13.534Z,401.43,shipped
,cus_81321,2026-07-15T23:36:42.962Z,35.12,pending
,cus_61204,2026-07-16T06:56:00.967Z,1002.19,shipped
,cus_46232,2026-07-23T01:49:37.743Z,48.83,pending
,cus_69453,2026-07-19T02:55:55.849Z,122.53,completed
,cus_82404,2026-07-13T05:50:07.160Z,647.41,pending
,cus_17552,2026-07-24T14:54:12.387Z,910.74,completed
,cus_52513,2026-07-17T12:38:15.214Z,235.75,failed
,cus_18733,2026-07-18T01:22:57.078Z,966.63,pending
,cus_27582,2026-07-18T04:18:08.879Z,81.52,shipped
,cus_46630,2026-07-11T05:30:03.709Z,535.45,pending
,cus_36504,2026-07-11T20:31:02.286Z,183.06,failed
,cus_85789,2026-07-15T07:15:01.440Z,994.17,failed
,cus_85917,2026-07-12T22:29:55.927Z,495.88,pending
,cus_15402,2026-07-21T01:48:20.987Z,777.69,pending
,cus_84942,2026-07-14T14:56:21.939Z,991.17,completed
,cus_16681,2026-07-12T01:55:14.305Z,741.19,shipped
,cus_75474,2026-07-12T06:39:24.160Z,766.34,pending
,cus_79761,2026-07-17T01:48:17.971Z,318.83,failed
,cus_73831,2026-07-15T21:29:13.285Z,826.48,pending
,cus_48607,2026-07-19T07:51:04.465Z,946.04,completed
,cus_44056,2026-07-12T02:19:58.068Z,726.05,failed
,cus_90812,2026-07-12T13:42:14.281Z,338.53,completed
,cus_46246,2026-07-14T02:02:40.042Z,499.47,failed
,cus_50208,2026-07-13T05:09:52.958Z,918.31,shipped
,cus_41519,2026-07-14T22:49:50.080Z,822.44,pending
,cus_64548,2026-07-13T20:31:15.650Z,884.10,pending
,cus_43468,2026-07-22T18:46:45.375Z,576.18,failed
,cus_37131,2026-07-15T02:52:11.290Z,773.77,failed
,cus_32118,2026-07-10T20:00:35.064Z,341.50,completed
,cus_81902,2026-07-13T16:39:52.404Z,347.25,completed
,cus_68066,2026-07-21T23:05:01.076Z,815.42,failed
,cus_92860,2026-07-11T07:01:16.990Z,372.84,shipped
,cus_50170,2026-07-19T13:49:48.497Z,127.51,completed
,cus_24120,2026-07-18T11:16:22.113Z,322.77,completed
,cus_39016,2026-07-14T00:00:38.050Z,186.04,completed
,cus_90102,2026-07-13T14:29:09.452Z,862.41,shipped
,cus_65245,2026-07-17T16:20:50.457Z,628.98,completed
,cus_13876,2026-07-23T00:43:01.020Z,40.08,shipped
,cus_18014,2026-07-10T18:42:00.242Z,367.80,failed
,cus_32205,2026-07-21T02:28:28.162Z,305.96,failed
,cus_94086,2026-07-11T08:04:42.176Z,923.27,failed
,cus_57048,2026-07-12T05:01:56.292Z,404.29,shipped
,cus_86273,2026-07-17T14:15:15.917Z,39.36,completed
,cus_20211,2026-07-14T00:10:37.810Z,556.80,failed
,cus_97709,2026-07-13T04:41:11.810Z,915.90,pending
,cus_56959,2026-07-17T16:42:24.498Z,937.98,failed
,cus_30045,2026-07-15T08:12:46.456Z,826.59,pending
,cus_63548,2026-07-23T06:04:16.493Z,657.44,shipped
,cus_70727,2026-07-19T00:22:08.071Z,546.21,failed
,cus_72478,2026-07-12T16:42:14.080Z,785.20,pending
,cus_64556,2026-07-14T05:41:04.559Z,933.44,failed
,cus_53424,2026-07-21T06:30:34.830Z,127.36,failed
,cus_56636,2026-07-18T08:40:37.617Z,82.45,failed
,cus_48709,2026-07-09T16:56:23.856Z,348.04,pending
,cus_39698,2026-07-19T12:14:18.799Z,755.33,pending
,cus_13335,2026-07-10T02:34:03.539Z,677.07,shipped
,cus_29661,2026-07-13T06:48:52.075Z,84.31,pending
,cus_84293,2026-07-11T10:07:15.283Z,726.57,shipped
,cus_88035,2026-07-22T12:08:46.422Z,216.33,failed
,cus_25301,2026-07-18T20:15:01.066Z,262.20,pending
,cus_49287,2026-07-19T23:29:32.865Z,466.28,shipped
,cus_26213,2026-07-13T01:12:38.993Z,901.21,pending
,cus_92923,2026-07-23T06:36:36.396Z,890.31,pending
,cus_23245,2026-07-12T14:43:40.831Z,973.92,completed
,cus_44684,2026-07-14T07:45:50.083Z,1000.46,failed
,cus_28771,2026-07-21T15:51:05.234Z,508.30,pending
,cus_88034,2026-07-20T02:57:04.637Z,439.85,failed
,cus_79153,2026-07-10T20:03:22.377Z,931.17,pending
,cus_22751,2026-07-19T09:38:41.867Z,668.24,failed
,cus_63947,2026-07-14T20:06:44.573Z,131.46,completed
,cus_93694,2026-07-13T20:48:32.291Z,801.18,shipped
,cus_87992,2026-07-11T06:02:53.620Z,940.55,pending
,cus_25058,2026-07-12T07:07:20.880Z,226.30,pending
,cus_99684,2026-07-13T00:24:19.881Z,293.16,pending
,cus_25134,2026-07-14T00:44:55.032Z,414.73,shipped
,cus_41334,2026-07-11T12:21:29.099Z,314.02,failed
,cus_44214,2026-07-14T06:08:02.118Z,543.04,pending
,cus_48563,2026-07-17T09:13:41.458Z,148.50,failed
,cus_38414,2026-07-13T20:50:37.904Z,708.89,completed
,cus_88684,2026-07-15T16:48:07.550Z,145.95,failed
,cus_44877,2026-07-21T19:19:04.557Z,161.65,failed
,cus_73750,2026-07-21T20:45:28.137Z,597.15,failed
,cus_74733,2026-07-12T00:06:55.792Z,192.82,pending
,cus_80927,2026-07-12T15:39:54.273Z,1008.80,failed
,cus_20696,2026-07-23T11:32:44.741Z,532.35,pending
,cus_58392,2026-07-14T15:17:22.114Z,980.27,shipped
,cus_55483,2026-07-20T18:52:19.553Z,786.50,completed
,cus_41406,2026-07-19T17:30:07.546Z,912.75,failed
,cus_92325,2026-07-12T13:59:32.466Z,103.55,completed
,cus_38715,2026-07-20T22:54:33.342Z,309.57,shipped
,cus_65625,2026-07-15T21:11:15.162Z,417.17,failed
,cus_75690,2026-07-22T08:57:32.072Z,403.31,completed
,cus_90783,2026-07-12T01:33:26.637Z,957.18,failed
,cus_93723,2026-07-21T09:08:24.256Z,766.61,completed
,cus_79733,2026-07-17T20:05:40.840Z,482.22,failed
,cus_94011,2026-07-17T21:53:10.913Z,458.43,failed
,cus_68369,2026-07-14T20:14:35.795Z,478.20,shipped
,cus_80248,2026-07-11T17:43:42.867Z,689.68,shipped
,cus_60797,2026-07-12T09:03:06.835Z,852.27,shipped
,cus_66853,2026-07-15T18:41:14.903Z,231.47,completed
,cus_71902,2026-07-19T18:48:36.320Z,950.81,pending
,cus_85757,2026-07-18T15:13:29.533Z,533.54,completed
,cus_87728,2026-07-20T09:59:19.136Z,173.50,shipped
,cus_96031,2026-07-22T06:07:13.132Z,481.68,failed
,cus_24207,2026-07-16T15:59:05.758Z,348.61,shipped
,cus_96060,2026-07-13T22:20:17.866Z,228.83,failed
,cus_19627,2026-07-16T03:01:13.209Z,892.31,shipped
,cus_80313,2026-07-15T18:03:18.459Z,387.78,shipped
,cus_93593,2026-07-14T15:02:21.223Z,818.19,completed
,cus_58912,2026-07-23T01:44:15.768Z,1007.00,completed
,cus_35662,2026-07-13T06:23:37.327Z,975.40,failed
,cus_97839,2026-07-19T20:31:20.604Z,623.45,shipped
,cus_96109,2026-07-17T11:57:45.554Z,679.57,pending
,cus_89993,2026-07-24T06:22:17.757Z,212.20,pending
,cus_91456,2026-07-20T10:45:28.555Z,15.42,shipped
,cus_37144,2026-07-11T01:59:57.228Z,709.14,failed
,cus_54306,2026-07-14T10:06:31.254Z,855.74,completed
,cus_17399,2026-07-23T13:54:05.839Z,839.19,pending
,cus_26835,2026-07-19T15:36:21.320Z,662.90,shipped
,cus_53598,2026-07-22T07:28:29.871Z,967.44,pending
,cus_68042,2026-07-24T14:49:40.879Z,558.47,completed
,cus_89020,2026-07-19T00:15:31.595Z,328.31,failed
,cus_81087,2026-07-18T17:31:04.612Z,323.10,pending
,cus_15219,2026-07-10T21:58:54.704Z,607.50,completed
,cus_99095,2026-07-12T02:09:18.135Z,858.22,pending
,cus_70627,2026-07-23T02:07:38.686Z,416.27,pending
,cus_97174,2026-07-14T12:53:27.877Z,139.79,pending
,cus_44875,2026-07-10T19:45:46.331Z,458.00,shipped
,cus_80415,2026-07-19T10:26:40.759Z,775.39,completed
,cus_44916,2026-07-12T23:06:17.216Z,681.27,completed
,cus_79511,2026-07-16T06:58:25.126Z,998.81,failed
,cus_32171,2026-07-12T17:05:07.475Z,899.56,pending
,cus_10356,2026-07-11T18:13:40.922Z,692.92,pending
,cus_64957,2026-07-20T02:15:57.099Z,607.16,completed
,cus_18865,2026-07-23T00:04:09.675Z,600.20,completed
,cus_61440,2026-07-23T00:54:53.480Z,426.00,completed
,cus_22590,2026-07-10T02:24:55.679Z,837.93,completed
,cus_43669,2026-07-23T23:38:18.741Z,728.84,failed
,cus_44771,2026-07-11T01:10:17.643Z,421.02,failed
,cus_50474,2026-07-24T07:19:24.896Z,971.34,completed
,cus_58963,2026-07-14T07:05:53.833Z,647.81,failed
,cus_47137,2026-07-10T15:36:03.499Z,769.12,completed
,cus_62113,2026-07-23T06:08:01.028Z,821.63,failed
,cus_16885,2026-07-20T03:39:26.856Z,185.00,failed
,cus_11123,2026-07-23T00:34:25.871Z,130.99,completed
,cus_28838,2026-07-14T08:43:40.689Z,998.19,pending
,cus_27901,2026-07-14T11:55:45.858Z,959.91,pending
,cus_52814,2026-07-20T22:48:00.030Z,331.46,pending
,cus_29202,2026-07-19T10:32:50.342Z,349.28,shipped
,cus_61001,2026-07-17T11:18:20.454Z,655.47,pending
,cus_63108,2026-07-19T17:45:22.974Z,622.18,failed
,cus_28084,2026-07-20T22:24:43.167Z,893.52,failed
,cus_90839,2026-07-17T05:23:12.152Z,452.64,completed
,cus_85241,2026-07-13T14:08:16.962Z,542.97,shipped
,cus_84976,2026-07-20T13:18:47.737Z,424.81,pending
,cus_60665,2026-07-20T14:48:21.831Z,518.30,completed
,cus_47463,2026-07-17T02:42:07.257Z,850.10,completed
,cus_78515,2026-07-21T08:53:26.386Z,677.87,shipped
,cus_65418,2026-07-19T13:45:46.680Z,854.40,pending
,cus_28692,2026-07-22T07:35:44.014Z,854.82,completed
,cus_61715,2026-07-14T14:57:43.358Z,323.39,shipped
,cus_58570,2026-07-16T04:08:06.715Z,640.49,failed
,cus_84879,2026-07-17T22:48:32.438Z,77.90,shipped
,cus_25009,2026-07-22T08:13:18.018Z,680.67,pending
,cus_26080,2026-07-18T04:55:48.957Z,722.44,shipped
,cus_43000,2026-07-17T02:15:54.926Z,13.56,pending
,cus_67708,2026-07-12T15:24:42.951Z,88.96,shipped
,cus_35264,2026-07-17T02:29:29.756Z,58.95,completed
,cus_97092,2026-07-14T16:10:15.470Z,196.70,pending
,cus_57758,2026-07-13T09:46:04.712Z,838.94,pending
,cus_59987,2026-07-10T13:28:21.319Z,410.01,pending
,cus_47948,2026-07-21T23:32:13.399Z,467.87,pending
,cus_84368,2026-07-17T23:14:30.076Z,446.54,completed
,cus_88720,2026-07-10T18:01:20.294Z,440.60,pending
,cus_42656,2026-07-20T10:19:48.305Z,59.94,completed
,cus_18429,2026-07-12T00:27:50.911Z,45.33,failed
,cus_70446,2026-07-12T04:37:51.017Z,636.92,shipped
,cus_96799,2026-07-16T04:52:34.879Z,85.21,failed
,cus_12400,2026-07-12T05:08:09.788Z,138.55,failed
,cus_60406,2026-07-22T06:21:31.219Z,711.37,pending
,cus_68544,2026-07-14T19:13:37.459Z,249.45,shipped
,cus_71430,2026-07-17T11:16:26.422Z,884.84,shipped
,cus_64566,2026-07-15T02:45:17.940Z,211.11,shipped
,cus_14265,2026-07-18T05:17:04.758Z,471.37,pending
,cus_80397,2026-07-23T06:29:26.134Z,783.50,pending
,cus_12417,2026-07-15T04:20:12.476Z,652.68,shipped
,cus_89700,2026-07-22T04:01:36.538Z,331.24,failed
,cus_94582,2026-07-20T22:56:34.635Z,71.63,failed
,cus_91174,2026-07-17T03:26:20.830Z,660.24,shipped
,cus_52246,2026-07-16T15:35:52.825Z,155.70,completed
,cus_62642,2026-07-09T17:09:37.141Z,268.77,completed
,cus_91957,2026-07-14T17:10:31.268Z,896.85,failed
,cus_85016,2026-07-20T03:22:23.746Z,802.51,pending
,cus_63863,2026-07-16T03:58:39.813Z,943.42,shipped
,cus_75013,2026-07-22T21:24:58.285Z,487.31,pending
,cus_58003,2026-07-21T04:59:36.056Z,177.08,completed
,cus_75915,2026-07-19T05:38:15.625Z,46.18,completed
,cus_31098,2026-07-14T13:32:16.537Z,883.02,completed
,cus_48911,2026-07-15T09:04:42.820Z,220.13,failed
,cus_91467,2026-07-17T11:49:00.789Z,687.01,failed
,cus_11174,2026-07-13T20:28:45.343Z,921.06,shipped
,cus_77817,2026-07-17T01:57:18.629Z,986.03,completed
,cus_97491,2026-07-21T03:57:01.051Z,581.10,failed
,cus_48660,2026-07-17T02:09:54.904Z,409.95,failed
,cus_67833,2026-07-20T15:19:34.977Z,201.41,failed
,cus_14723,2026-07-15T09:57:59.592Z,183.65,completed
,cus_62891,2026-07-21T00:12:39.631Z,565.80,pending
,cus_90439,2026-07-20T22:25:01.555Z,392.54,shipped
,cus_98306,2026-07-23T04:40:31.036Z,749.69,failed
,cus_71702,2026-07-24T13:31:28.982Z,851.84,completed
,cus_60962,2026-07-21T08:58:02.211Z,629.41,pending
,cus_63419,2026-07-13T03:52:00.247Z,349.69,shipped
,cus_74511,2026-07-15T01:22:31.179Z,291.75,shipped
,cus_30751,2026-07-21T07:18:15.317Z,294.30,shipped
,cus_56849,2026-07-18T10:13:20.434Z,556.68,shipped
,cus_84201,2026-07-21T21:35:08.070Z,303.82,completed
,cus_95834,2026-07-22T20:07:18.323Z,426.36,shipped
,cus_99060,2026-07-12T05:23:10.129Z,295.33,pending
,cus_97144,2026-07-13T08:11:55.905Z,427.17,failed
,cus_76853,2026-07-21T20:36:48.263Z,889.87,pending
,cus_29350,2026-07-16T01:00:24.178Z,702.75,completed
,cus_10119,2026-07-19T23:55:09.957Z,143.10,completed
,cus_93201,2026-07-20T13:40:08.920Z,997.41,pending
,cus_11512,2026-07-11T22:26:39.487Z,529.18,failed
,cus_40092,2026-07-22T20:16:13.816Z,709.39,pending
,cus_16206,2026-07-13T02:00:50.927Z,787.77,completed
,cus_95498,2026-07-11T06:31:01.269Z,179.87,pending
,cus_84242,2026-07-21T16:11:21.438Z,555.63,shipped
,cus_23859,2026-07-11T03:13:26.220Z,660.12,shipped
,cus_61540,2026-07-23T01:29:20.804Z,190.23,completed
,cus_64943,2026-07-14T09:39:12.755Z,935.97,pending
,cus_55038,2026-07-22T05:35:58.367Z,544.23,pending
,cus_29881,2026-07-24T06:42:14.682Z,274.04,shipped
,cus_17405,2026-07-14T22:03:01.923Z,419.13,completed
,cus_82265,2026-07-17T20:38:41.148Z,847.44,failed
,cus_95822,2026-07-13T13:42:01.800Z,1002.36,failed
,cus_76330,2026-07-14T20:32:35.877Z,513.21,completed
,cus_18645,2026-07-18T22:03:51.344Z,294.71,failed
,cus_69377,2026-07-15T05:58:51.520Z,782.17,failed
,cus_73171,2026-07-12T15:20:47.555Z,488.16,shipped
,cus_70793,2026-07-22T13:04:22.884Z,68.14,completed
,cus_82732,2026-07-11T02:35:12.925Z,854.68,shipped
,cus_67188,2026-07-24T04:05:22.048Z,314.79,shipped
,cus_35988,2026-07-23T01:48:01.193Z,34.27,completed
,cus_11948,2026-07-16T19:40:49.883Z,976.94,shipped
,cus_18670,2026-07-14T15:43:18.509Z,961.62,pending
,cus_25854,2026-07-18T05:11:39.599Z,793.48,completed
,cus_53130,2026-07-16T23:13:02.714Z,741.88,failed
,cus_61217,2026-07-19T00:16:47.021Z,300.25,shipped
,cus_40601,2026-07-10T21:37:29.190Z,803.53,failed
,cus_10540,2026-07-24T12:31:13.561Z,651.86,failed
,cus_54598,2026-07-17T17:40:43.669Z,965.16,pending
,cus_62210,2026-07-17T16:06:36.889Z,301.39,pending
,cus_58380,2026-07-23T07:55:09.986Z,904.81,shipped
,cus_31203,2026-07-12T17:09:54.996Z,278.83,failed
,cus_75054,2026-07-11T00:42:54.465Z,479.98,failed
,cus_96493,2026-07-19T06:03:46.833Z,326.05,shipped
,cus_25663,2026-07-17T09:25:36.853Z,457.52,failed
,cus_98570,2026-07-10T02:02:45.484Z,780.91,failed
,cus_37373,2026-07-20T23:58:58.894Z,725.19,shipped
,cus_99106,2026-07-13T14:04:48.111Z,220.90,shipped
,cus_84211,2026-07-22T11:49:41.150Z,660.40,pending
,cus_99976,2026-07-23T11:08:27.239Z,453.16,completed
,cus_47399,2026-07-16T04:22:45.028Z,333.00,completed
,cus_58496,2026-07-14T23:25:05.873Z,687.65,failed
,cus_91849,2026-07-16T22:50:09.087Z,737.08,completed
,cus_63026,2026-07-16T16:30:17.317Z,678.08,pending
,cus_71646,2026-07-20T12:41:35.412Z,700.14,completed
,cus_86375,2026-07-22T18:06:18.445Z,905.30,shipped
,cus_65326,2026-07-17T23:19:30.865Z,266.07,shipped
,cus_19600,2026-07-18T18:50:10.347Z,710.42,completed
,cus_42074,2026-07-18T05:23:32.602Z,564.68,completed
,cus_45222,2026-07-17T17:26:07.011Z,590.02,pending
,cus_32445,2026-07-15T19:04:41.266Z,839.86,shipped
,cus_37755,2026-07-24T09:03:59.448Z,307.55,pending
,cus_34575,2026-07-17T19:18:09.652Z,175.46,completed
,cus_38297,2026-07-11T04:17:52.776Z,1001.55,pending
,cus_22801,2026-07-10T12:04:29.044Z,941.93,pending
,cus_23835,2026-07-13T08:42:14.435Z,55.29,failed
,cus_85638,2026-07-10T18:29:39.525Z,977.35,shipped
,cus_46810,2026-07-18T19:00:06.320Z,442.30,pending
,cus_15139,2026-07-17T17:45:26.313Z,383.36,shipped
,cus_82531,2026-07-19T05:25:46.750Z,744.45,shipped
,cus_82203,2026-07-15T22:10:11.925Z,975.79,failed
,cus_52043,2026-07-14T23:32:03.916Z,427.14,shipped
,cus_27971,2026-07-10T09:51:58.616Z,68.16,pending
,cus_82179,2026-07-09T20:57:25.799Z,553.52,completed
,cus_30551,2026-07-18T19:40:44.973Z,851.15,failed
,cus_85553,2026-07-12T07:02:43.410Z,856.22,completed
,cus_81592,2026-07-14T20:41:53.020Z,896.26,shipped
,cus_98336,2026-07-13T23:43:19.881Z,938.85,failed
,cus_38069,2026-07-10T11:17:33.567Z,107.35,pending
,cus_11249,2026-07-13T15:45:33.825Z,119.61,shipped
,cus_81583,2026-07-10T16:30:08.576Z,67.06,failed
,cus_20610,2026-07-15T22:04:03.063Z,110.21,completed
,cus_54442,2026-07-13T08:12:36.785Z,316.68,pending
,cus_81877,2026-07-22T15:26:55.541Z,818.17,completed
,cus_18640,2026-07-19T10:48:14.203Z,419.04,completed
,cus_83419,2026-07-21T10:05:18.964Z,137.92,completed
,cus_39184,2026-07-13T11:42:42.626Z,577.69,shipped
,cus_28670,2026-07-14T16:56:59.258Z,475.36,failed
,cus_25248,2026-07-24T09:52:28.609Z,692.42,failed
,cus_46091,2026-07-21T16:37:35.554Z,785.39,failed
,cus_48462,2026-07-20T20:37:28.451Z,61.94,shipped
,cus_82122,2026-07-11T22:01:31.709Z,281.90,failed
,cus_73894,2026-07-20T04:35:48.543Z,388.82,completed
,cus_44317,2026-07-14T03:53:43.249Z,403.32,pending
,cus_36952,2026-07-23T06:25:21.334Z,594.50,failed
,cus_16390,2026-07-17T17:37:09.167Z,737.49,pending
,cus_51047,2026-07-18T21:20:10.634Z,195.74,completed
,cus_50215,2026-07-18T00:38:46.519Z,970.46,completed
,cus_60907,2026-07-15T02:44:22.414Z,767.79,shipped
,cus_44725,2026-07-18T03:45:33.779Z,904.45,pending
,cus_99902,2026-07-15T01:55:14.965Z,489.92,pending
,cus_23930,2026-07-19T07:40:38.783Z,594.81,shipped
,cus_30070,2026-07-16T22:41:56.339Z,719.17,failed
,cus_11179,2026-07-09T16:19:24.031Z,241.75,failed
,cus_43970,2026-07-18T23:50:38.389Z,451.47,failed
,cus_67224,2026-07-14T10:58:51.535Z,672.71,failed
,cus_35442,2026-07-23T03:13:17.245Z,401.72,pending
,cus_55911,2026-07-18T00:42:44.819Z,646.90,pending
,cus_85485,2026-07-13T03:50:17.472Z,771.40,pending
,cus_50486,2026-07-16T02:26:15.247Z,148.92,completed
,cus_53911,2026-07-24T06:24:56.929Z,117.78,failed
,cus_37466,2026-07-16T00:36:57.946Z,478.21,shipped
,cus_45263,2026-07-15T09:57:48.134Z,634.87,shipped
,cus_18234,2026-07-14T08:06:23.344Z,598.71,shipped
,cus_80711,2026-07-21T04:53:02.200Z,748.96,pending
,cus_41064,2026-07-10T17:09:47.626Z,361.36,shipped
,cus_82109,2026-07-12T07:03:35.750Z,678.52,shipped
,cus_61214,2026-07-22T03:49:55.864Z,912.23,failed
,cus_32615,2026-07-23T14:36:43.993Z,879.80,pending
,cus_68006,2026-07-15T12:09:50.467Z,542.90,completed
,cus_81588,2026-07-14T10:00:33.177Z,795.06,failed
,cus_29627,2026-07-22T00:58:18.406Z,377.39,failed
,cus_62781,2026-07-23T02:10:09.922Z,151.58,failed
,cus_81497,2026-07-23T20:15:48.307Z,674.04,completed
,cus_84391,2026-07-23T06:31:31.379Z,143.18,shipped
,cus_19811,2026-07-22T15:55:56.513Z,754.30,shipped
,cus_81366,2026-07-17T17:09:07.285Z,607.80,pending
,cus_72927,2026-07-16T14:39:19.931Z,643.74,shipped
,cus_88545,2026-07-18T07:04:47.328Z,101.19,shipped
,cus_38719,2026-07-20T02:33:12.007Z,711.22,completed
,cus_43387,2026-07-12T07:19:23.910Z,376.35,pending
,cus_32576,2026-07-21T01:13:59.305Z,59.53,pending
,cus_17204,2026-07-20T00:36:35.504Z,128.41,shipped
,cus_36579,2026-07-17T06:25:21.845Z,362.49,completed
,cus_73541,2026-07-17T14:53:43.077Z,444.73,pending
,cus_18605,2026-07-15T05:48:32.910Z,847.25,shipped
,cus_61484,2026-07-22T11:41:07.277Z,581.98,failed
,cus_92338,2026-07-19T15:19:25.216Z,759.09,failed
,cus_82541,2026-07-23T03:02:18.541Z,308.96,pending
,cus_64206,2026-07-18T06:40:42.767Z,599.33,failed
